driver_rating,food_type,weather_condition,packaging_type,customer_past_complaints,city,delivery_duration,complaint
3.4,Veg,Clear,Plastic,2,Hadapsar,16.4,0
1.7,Non-Veg,Storm,Plastic,2,Wakad,39.3,1
1.1,Veg,Fog,Box,2,Koregaon Park,65.0,1
2.1,Non-Veg,Storm,Box,4,Koregaon Park,83.9,1
4.6,Non-Veg,Fog,Paper,5,Koregaon Park,90.0,1
1.5,Non-Veg,Fog,Foil,2,Hinjewadi,31.5,0
4.0,Non-Veg,Clear,Plastic,0,Shivaji Nagar,31.4,0
3.1,Non-Veg,Clear,Plastic,0,Viman Nagar,69.5,0
3.9,Veg,Clear,Box,1,Hinjewadi,18.4,0
3.2,Veg,Clear,Foil,1,Viman Nagar,64.9,0
1.6,Veg,Fog,Paper,2,Hadapsar,68.3,0
1.7,Veg,Rain,Box,5,Koregaon Park,32.6,1
3.0,Veg,Clear,Paper,0,Shivaji Nagar,33.1,0
2.9,Veg,Fog,Paper,0,Hadapsar,11.7,0
2.1,Non-Veg,Rain,Plastic,5,Viman Nagar,25.7,0
3.2,Non-Veg,Storm,Box,0,Shivaji Nagar,53.5,1
4.9,Veg,Rain,Plastic,1,Swargate,87.8,0
4.6,Veg,Storm,Box,1,Viman Nagar,49.8,0
1.9,Non-Veg,Clear,Box,3,Koregaon Park,54.6,0
3.1,Veg,Fog,Foil,5,Koregaon Park,14.8,0
4.3,Veg,Rain,Foil,3,Viman Nagar,36.1,0
2.6,Non-Veg,Clear,Plastic,5,Wakad,83.5,1
1.0,Non-Veg,Storm,Paper,0,Shivaji Nagar,31.3,0
2.3,Non-Veg,Clear,Foil,4,Pimpri,61.2,1
1.5,Non-Veg,Rain,Paper,0,Koregaon Park,60.9,1
4.6,Non-Veg,Clear,Foil,1,Koregaon Park,83.6,1
1.9,Veg,Rain,Foil,3,Wakad,34.9,0
4.7,Non-Veg,Rain,Plastic,5,Baner,38.3,0
3.5,Non-Veg,Clear,Plastic,1,Hinjewadi,29.5,0
3.5,Non-Veg,Rain,Foil,4,Hinjewadi,61.0,0
1.9,Non-Veg,Fog,Paper,3,Koregaon Park,45.3,0
3.4,Veg,Storm,Box,3,Pimpri,69.2,1
2.6,Veg,Clear,Paper,3,Hadapsar,19.6,0
2.5,Veg,Clear,Foil,0,Viman Nagar,27.1,0
4.3,Veg,Storm,Plastic,2,Shivaji Nagar,17.2,0
4.7,Veg,Clear,Box,0,Hadapsar,64.1,1
4.7,Non-Veg,Rain,Foil,3,Hinjewadi,39.5,0
4.7,Veg,Rain,Foil,1,Pimpri,71.1,1
1.5,Veg,Clear,Paper,3,Pimpri,72.6,0
2.9,Non-Veg,Fog,Paper,2,Baner,46.8,0
4.2,Veg,Clear,Plastic,2,Viman Nagar,63.8,0
2.9,Veg,Clear,Plastic,3,Baner,14.8,0
3.9,Non-Veg,Clear,Paper,1,Pimpri,66.5,1
4.3,Non-Veg,Clear,Plastic,5,Viman Nagar,47.6,0
4.6,Veg,Clear,Plastic,3,Baner,19.3,0
2.1,Non-Veg,Storm,Foil,5,Koregaon Park,89.3,1
3.4,Non-Veg,Storm,Foil,4,Swargate,12.7,0
2.6,Veg,Clear,Paper,3,Hadapsar,45.5,0
3.4,Veg,Rain,Foil,3,Hadapsar,68.2,1
4.6,Veg,Fog,Paper,0,Hadapsar,74.9,0
1.3,Non-Veg,Storm,Plastic,1,Baner,77.9,0
2.8,Veg,Storm,Foil,1,Hadapsar,83.5,0
5.0,Veg,Fog,Box,1,Hadapsar,78.6,1
4.5,Veg,Storm,Box,5,Swargate,54.1,0
1.1,Non-Veg,Clear,Plastic,3,Swargate,51.9,1
1.8,Veg,Rain,Box,0,Hadapsar,18.2,1
1.1,Non-Veg,Storm,Plastic,3,Wakad,77.7,1
3.0,Non-Veg,Clear,Plastic,4,Viman Nagar,56.0,1
2.3,Veg,Rain,Foil,0,Swargate,63.8,1
4.2,Veg,Clear,Box,3,Wakad,37.6,0
4.3,Veg,Fog,Foil,0,Swargate,36.6,0
2.0,Non-Veg,Clear,Foil,0,Viman Nagar,20.1,1
2.5,Non-Veg,Clear,Foil,3,Viman Nagar,14.5,0
3.1,Veg,Storm,Plastic,4,Hadapsar,42.0,0
3.7,Veg,Storm,Plastic,1,Kothrud,19.3,0
3.4,Non-Veg,Clear,Paper,5,Wakad,65.4,0
1.8,Non-Veg,Storm,Foil,3,Pimpri,42.4,1
4.4,Veg,Rain,Plastic,3,Shivaji Nagar,22.9,0
3.5,Veg,Storm,Box,4,Koregaon Park,47.6,1
3.0,Veg,Clear,Box,1,Shivaji Nagar,69.8,0
2.3,Veg,Rain,Plastic,2,Baner,18.6,0
1.7,Veg,Rain,Box,3,Pimpri,38.3,0
4.8,Veg,Rain,Box,5,Hadapsar,64.5,1
4.5,Veg,Rain,Box,5,Kothrud,39.4,1
1.6,Veg,Rain,Plastic,2,Wakad,43.5,0
1.7,Veg,Fog,Plastic,5,Viman Nagar,59.9,1
3.5,Veg,Fog,Foil,0,Baner,47.1,0
1.7,Veg,Clear,Plastic,0,Swargate,25.6,0
3.1,Veg,Storm,Paper,4,Shivaji Nagar,87.1,1
1.8,Non-Veg,Rain,Box,2,Hinjewadi,10.5,0
3.8,Veg,Fog,Paper,1,Baner,66.8,0
2.6,Non-Veg,Fog,Box,4,Pimpri,23.6,0
1.2,Non-Veg,Clear,Foil,2,Hadapsar,15.3,0
1.1,Veg,Storm,Paper,4,Viman Nagar,22.5,0
1.9,Non-Veg,Fog,Paper,2,Hadapsar,50.4,0
2.0,Non-Veg,Storm,Box,2,Koregaon Park,43.8,0
2.4,Non-Veg,Clear,Foil,0,Swargate,15.0,0
3.8,Veg,Fog,Plastic,5,Baner,58.4,0
1.8,Veg,Rain,Box,2,Koregaon Park,82.8,0
4.1,Veg,Fog,Foil,4,Pimpri,84.2,1
1.6,Veg,Rain,Foil,3,Hadapsar,67.1,0
1.3,Veg,Storm,Box,4,Hadapsar,72.4,1
3.4,Veg,Storm,Box,0,Pimpri,89.1,0
2.7,Non-Veg,Storm,Paper,3,Kothrud,53.2,0
3.2,Veg,Fog,Paper,5,Koregaon Park,16.9,0
2.5,Veg,Fog,Paper,5,Kothrud,52.3,0
4.1,Veg,Rain,Plastic,2,Baner,44.0,0
2.2,Veg,Fog,Plastic,2,Hadapsar,30.7,0
1.7,Veg,Rain,Foil,4,Koregaon Park,48.5,0
3.5,Veg,Storm,Paper,5,Swargate,60.4,0
4.7,Non-Veg,Rain,Paper,0,Pimpri,72.9,0
3.0,Veg,Storm,Box,3,Hadapsar,22.2,0
4.3,Non-Veg,Storm,Plastic,0,Swargate,86.0,1
2.3,Veg,Fog,Plastic,2,Hadapsar,51.1,0
3.5,Veg,Rain,Paper,5,Viman Nagar,18.3,1
4.7,Non-Veg,Clear,Paper,0,Hadapsar,32.8,0
1.7,Veg,Rain,Paper,0,Hadapsar,15.6,0
4.1,Veg,Storm,Paper,2,Hadapsar,56.0,0
2.6,Non-Veg,Storm,Foil,1,Wakad,44.1,0
3.3,Non-Veg,Clear,Plastic,5,Hinjewadi,35.8,0
2.5,Veg,Clear,Box,4,Hadapsar,46.9,0
4.9,Non-Veg,Storm,Plastic,3,Kothrud,58.5,0
4.2,Non-Veg,Fog,Plastic,2,Hadapsar,87.8,0
3.5,Veg,Clear,Box,1,Viman Nagar,85.8,0
1.4,Veg,Clear,Box,3,Koregaon Park,43.8,0
1.3,Veg,Fog,Foil,3,Hadapsar,87.7,1
4.6,Non-Veg,Storm,Box,4,Pimpri,31.4,0
3.7,Non-Veg,Fog,Plastic,5,Koregaon Park,49.2,0
4.2,Veg,Rain,Foil,2,Koregaon Park,45.8,0
3.3,Veg,Storm,Paper,3,Kothrud,65.0,0
3.5,Veg,Storm,Box,0,Wakad,48.1,0
2.5,Veg,Rain,Paper,3,Hinjewadi,19.3,1
4.6,Non-Veg,Rain,Foil,3,Pimpri,33.9,0
1.2,Non-Veg,Rain,Plastic,4,Kothrud,89.8,1
2.8,Non-Veg,Storm,Box,5,Hadapsar,57.4,0
1.2,Veg,Storm,Paper,5,Kothrud,45.5,1
2.6,Veg,Fog,Plastic,3,Hinjewadi,13.2,0
2.0,Non-Veg,Storm,Paper,4,Kothrud,31.9,1
3.6,Non-Veg,Clear,Box,5,Pimpri,52.8,0
1.6,Veg,Clear,Foil,4,Baner,22.1,1
1.2,Veg,Rain,Paper,2,Wakad,13.9,1
2.5,Veg,Fog,Foil,3,Wakad,46.0,0
1.1,Non-Veg,Fog,Foil,4,Swargate,82.5,1
5.0,Non-Veg,Storm,Paper,0,Viman Nagar,67.2,0
1.4,Veg,Storm,Paper,2,Viman Nagar,70.7,1
3.5,Non-Veg,Storm,Plastic,1,Pimpri,64.9,0
3.8,Veg,Rain,Box,4,Viman Nagar,10.2,1
1.9,Veg,Storm,Plastic,5,Viman Nagar,59.9,0
2.4,Non-Veg,Rain,Foil,5,Viman Nagar,41.0,1
4.7,Veg,Rain,Plastic,1,Viman Nagar,36.6,0
3.0,Non-Veg,Rain,Foil,2,Pimpri,65.0,1
1.4,Veg,Rain,Paper,5,Swargate,64.2,0
1.6,Veg,Clear,Paper,3,Shivaji Nagar,83.0,1
2.7,Non-Veg,Clear,Foil,3,Swargate,89.7,1
2.1,Veg,Clear,Paper,4,Koregaon Park,30.0,0
4.9,Non-Veg,Clear,Plastic,3,Swargate,36.9,0
4.2,Non-Veg,Storm,Box,4,Shivaji Nagar,56.6,1
3.9,Non-Veg,Storm,Plastic,5,Hinjewadi,48.0,1
4.9,Veg,Clear,Box,3,Viman Nagar,72.2,0
4.5,Non-Veg,Clear,Foil,0,Hadapsar,72.1,1
3.9,Veg,Fog,Foil,2,Hadapsar,40.5,0
1.7,Non-Veg,Storm,Plastic,0,Pimpri,30.9,0
4.6,Non-Veg,Clear,Plastic,4,Kothrud,87.3,1
4.4,Non-Veg,Fog,Plastic,0,Kothrud,47.5,0
1.7,Veg,Fog,Foil,1,Hadapsar,73.0,1
1.1,Non-Veg,Storm,Plastic,3,Baner,60.7,1
3.9,Veg,Rain,Foil,3,Viman Nagar,70.3,0
3.3,Veg,Fog,Paper,2,Kothrud,54.8,0
5.0,Non-Veg,Storm,Foil,0,Swargate,49.5,0
4.1,Non-Veg,Storm,Paper,4,Wakad,52.0,1
3.3,Non-Veg,Clear,Plastic,4,Viman Nagar,25.8,0
4.1,Non-Veg,Rain,Paper,4,Koregaon Park,41.3,0
3.5,Veg,Clear,Plastic,3,Swargate,10.3,0
2.5,Non-Veg,Storm,Plastic,3,Baner,81.9,0
2.6,Veg,Rain,Paper,4,Pimpri,83.1,0
2.1,Veg,Clear,Plastic,5,Pimpri,35.9,1
3.2,Veg,Rain,Foil,5,Baner,60.3,0
2.3,Non-Veg,Storm,Plastic,5,Kothrud,41.6,0
4.0,Veg,Fog,Box,4,Kothrud,64.9,0
3.0,Veg,Rain,Paper,3,Swargate,26.3,0
1.5,Veg,Clear,Paper,4,Wakad,61.9,1
1.8,Veg,Fog,Box,3,Pimpri,52.3,0
1.6,Non-Veg,Clear,Box,4,Koregaon Park,54.2,1
2.5,Non-Veg,Fog,Box,3,Wakad,48.3,0
3.6,Veg,Storm,Box,5,Viman Nagar,66.6,0
2.8,Non-Veg,Storm,Plastic,2,Pimpri,37.5,0
3.6,Non-Veg,Rain,Foil,2,Hadapsar,70.7,0
2.4,Non-Veg,Fog,Plastic,5,Wakad,73.7,0
2.3,Non-Veg,Fog,Box,2,Hinjewadi,59.3,0
1.5,Veg,Fog,Paper,1,Kothrud,55.9,1
4.8,Veg,Fog,Box,1,Kothrud,69.9,0
3.1,Veg,Fog,Foil,0,Viman Nagar,89.1,0
1.5,Veg,Rain,Foil,1,Shivaji Nagar,29.7,0
1.4,Non-Veg,Rain,Box,4,Shivaji Nagar,69.5,1
3.8,Veg,Storm,Box,4,Swargate,31.8,0
4.4,Veg,Rain,Paper,4,Shivaji Nagar,47.9,0
1.5,Non-Veg,Rain,Plastic,4,Koregaon Park,47.5,1
1.4,Veg,Rain,Box,1,Kothrud,12.9,1
4.9,Veg,Fog,Foil,3,Koregaon Park,49.8,0
2.8,Veg,Fog,Plastic,4,Hinjewadi,72.6,0
2.1,Non-Veg,Rain,Box,0,Swargate,74.9,1
1.2,Veg,Storm,Plastic,2,Baner,41.6,0
1.4,Veg,Fog,Foil,1,Wakad,27.7,1
4.0,Non-Veg,Clear,Plastic,1,Shivaji Nagar,77.2,1
4.6,Veg,Clear,Paper,5,Hadapsar,35.6,1
2.7,Veg,Storm,Plastic,5,Hinjewadi,70.7,0
4.6,Veg,Rain,Plastic,2,Pimpri,37.9,0
5.0,Veg,Rain,Plastic,4,Koregaon Park,24.1,0
2.9,Veg,Rain,Paper,5,Wakad,41.4,1
2.4,Veg,Clear,Foil,0,Hadapsar,54.8,0
4.2,Veg,Fog,Foil,1,Shivaji Nagar,23.3,0
2.9,Veg,Rain,Paper,3,Shivaji Nagar,86.5,0
3.7,Veg,Storm,Box,5,Viman Nagar,26.1,1
3.7,Veg,Rain,Box,0,Kothrud,45.8,0
1.8,Veg,Storm,Plastic,3,Viman Nagar,33.7,1
1.7,Non-Veg,Rain,Paper,1,Hadapsar,87.6,0
4.3,Non-Veg,Fog,Paper,3,Baner,64.7,0
4.1,Veg,Fog,Box,3,Viman Nagar,72.7,0
1.3,Veg,Clear,Foil,1,Kothrud,59.7,0
2.2,Non-Veg,Rain,Paper,2,Koregaon Park,40.4,1
3.0,Veg,Clear,Plastic,4,Pimpri,13.3,0
4.3,Non-Veg,Clear,Foil,3,Pimpri,85.6,0
4.1,Veg,Storm,Paper,0,Viman Nagar,44.4,0
1.5,Veg,Rain,Foil,2,Hadapsar,10.4,1
1.2,Veg,Rain,Box,1,Hinjewadi,78.0,0
3.6,Veg,Fog,Paper,1,Hadapsar,57.8,0
2.1,Veg,Storm,Foil,2,Shivaji Nagar,53.8,0
3.6,Non-Veg,Clear,Foil,1,Shivaji Nagar,33.3,0
3.8,Non-Veg,Rain,Paper,2,Koregaon Park,78.2,0
3.0,Veg,Rain,Foil,1,Kothrud,57.1,0
1.4,Veg,Fog,Box,4,Viman Nagar,87.2,0
3.0,Veg,Rain,Plastic,3,Viman Nagar,47.8,0
1.5,Veg,Fog,Plastic,2,Hadapsar,30.5,0
3.7,Veg,Clear,Box,1,Hadapsar,52.5,1
2.2,Non-Veg,Clear,Plastic,5,Hadapsar,50.3,1
1.6,Non-Veg,Fog,Foil,1,Shivaji Nagar,14.7,0
2.8,Veg,Clear,Foil,2,Hinjewadi,48.8,0
2.4,Non-Veg,Fog,Foil,0,Wakad,60.0,1
4.6,Non-Veg,Clear,Foil,4,Koregaon Park,78.0,0
3.8,Veg,Rain,Paper,0,Hadapsar,35.0,0
3.8,Veg,Clear,Plastic,1,Swargate,46.1,0
3.3,Non-Veg,Rain,Paper,2,Wakad,10.9,0
5.0,Non-Veg,Storm,Paper,0,Baner,35.4,0
4.2,Non-Veg,Clear,Foil,5,Wakad,47.3,0
4.3,Veg,Storm,Foil,4,Viman Nagar,37.6,0
2.5,Non-Veg,Fog,Paper,5,Swargate,15.1,0
4.0,Veg,Fog,Plastic,4,Shivaji Nagar,20.8,1
2.3,Non-Veg,Clear,Foil,1,Swargate,19.2,0
4.4,Non-Veg,Rain,Plastic,4,Hadapsar,31.3,0
2.9,Veg,Storm,Box,4,Kothrud,39.8,0
1.3,Non-Veg,Fog,Paper,4,Hadapsar,24.6,1
4.5,Non-Veg,Storm,Plastic,1,Pimpri,33.9,0
3.8,Veg,Fog,Box,1,Swargate,33.0,0
2.3,Non-Veg,Rain,Paper,4,Pimpri,27.3,1
2.5,Non-Veg,Clear,Box,0,Koregaon Park,71.6,0
1.7,Non-Veg,Rain,Box,2,Hinjewadi,77.8,1
3.1,Veg,Storm,Box,1,Pimpri,62.3,0
3.8,Veg,Storm,Plastic,1,Baner,29.8,0
1.7,Veg,Rain,Paper,3,Pimpri,87.2,1
4.0,Veg,Rain,Foil,5,Shivaji Nagar,88.2,0
2.9,Non-Veg,Rain,Paper,0,Viman Nagar,89.2,0
4.9,Veg,Clear,Paper,4,Koregaon Park,89.8,1
3.9,Veg,Clear,Plastic,0,Hadapsar,72.7,0
4.2,Veg,Fog,Plastic,5,Pimpri,16.5,1
3.2,Veg,Rain,Paper,5,Swargate,58.6,0
2.4,Non-Veg,Clear,Plastic,1,Wakad,81.8,1
1.9,Non-Veg,Fog,Box,0,Koregaon Park,35.5,0
4.4,Veg,Fog,Foil,2,Wakad,63.9,0
3.2,Non-Veg,Rain,Paper,1,Hinjewadi,20.0,0
1.9,Non-Veg,Clear,Foil,3,Hadapsar,57.6,0
4.5,Non-Veg,Fog,Paper,5,Swargate,19.8,1
3.8,Non-Veg,Clear,Foil,4,Koregaon Park,47.0,0
1.3,Veg,Clear,Paper,3,Koregaon Park,52.5,1
2.2,Veg,Clear,Foil,4,Pimpri,39.0,1
3.5,Veg,Storm,Paper,0,Wakad,89.5,1
4.9,Veg,Rain,Box,0,Pimpri,29.8,0
1.1,Non-Veg,Fog,Foil,1,Shivaji Nagar,15.2,0
4.6,Non-Veg,Storm,Paper,0,Hinjewadi,44.1,0
3.3,Veg,Storm,Box,0,Koregaon Park,56.5,0
2.8,Veg,Fog,Plastic,2,Shivaji Nagar,67.0,0
1.5,Non-Veg,Rain,Paper,4,Hinjewadi,56.8,1
2.8,Non-Veg,Clear,Paper,0,Swargate,63.3,0
4.7,Veg,Storm,Plastic,4,Shivaji Nagar,48.8,0
3.1,Veg,Clear,Paper,4,Viman Nagar,46.1,0
1.6,Veg,Rain,Paper,3,Koregaon Park,60.8,1
3.3,Non-Veg,Clear,Plastic,3,Kothrud,45.6,0
2.4,Non-Veg,Storm,Plastic,1,Shivaji Nagar,22.7,1
1.1,Non-Veg,Storm,Plastic,1,Baner,83.7,1
1.5,Non-Veg,Fog,Foil,2,Wakad,20.4,1
2.0,Non-Veg,Clear,Plastic,4,Viman Nagar,79.2,0
4.9,Non-Veg,Storm,Foil,0,Baner,88.2,1
1.2,Non-Veg,Clear,Box,3,Hadapsar,24.4,0
3.5,Non-Veg,Rain,Paper,1,Hadapsar,57.0,1
4.2,Non-Veg,Storm,Foil,5,Viman Nagar,41.5,0
1.2,Non-Veg,Clear,Plastic,1,Pimpri,49.3,0
2.0,Non-Veg,Rain,Box,1,Pimpri,39.0,0
4.3,Non-Veg,Rain,Box,5,Kothrud,14.6,1
4.2,Non-Veg,Clear,Plastic,5,Wakad,25.3,1
3.3,Veg,Clear,Plastic,3,Kothrud,44.9,0
4.1,Non-Veg,Clear,Box,2,Pimpri,20.8,0
2.6,Non-Veg,Clear,Plastic,2,Baner,37.2,0
4.1,Non-Veg,Rain,Paper,3,Hinjewadi,53.0,0
3.6,Non-Veg,Rain,Foil,1,Hadapsar,30.6,0
2.6,Non-Veg,Clear,Box,3,Shivaji Nagar,63.9,0
1.5,Non-Veg,Fog,Paper,4,Koregaon Park,59.1,0
1.6,Non-Veg,Clear,Box,4,Pimpri,44.7,0
3.1,Veg,Clear,Plastic,3,Kothrud,33.5,1
1.2,Veg,Fog,Box,5,Hinjewadi,37.5,0
3.7,Veg,Rain,Box,2,Pimpri,48.5,0
4.9,Non-Veg,Rain,Foil,4,Pimpri,81.6,1
3.2,Veg,Rain,Foil,1,Hadapsar,83.0,1
4.1,Veg,Fog,Plastic,5,Pimpri,65.6,0
2.1,Veg,Clear,Paper,4,Swargate,12.4,0
2.7,Non-Veg,Storm,Box,4,Viman Nagar,10.6,0
2.6,Non-Veg,Fog,Paper,0,Swargate,37.4,0
4.0,Non-Veg,Storm,Paper,2,Baner,54.4,0
4.1,Veg,Storm,Foil,5,Shivaji Nagar,53.4,0
2.3,Veg,Storm,Box,0,Koregaon Park,65.1,1
3.5,Non-Veg,Clear,Plastic,5,Wakad,30.6,0
4.1,Non-Veg,Clear,Box,2,Hinjewadi,40.1,0
1.2,Non-Veg,Clear,Paper,3,Viman Nagar,23.6,0
4.6,Veg,Fog,Foil,4,Hinjewadi,17.7,0
2.3,Veg,Storm,Paper,2,Pimpri,46.4,0
3.5,Veg,Clear,Plastic,3,Swargate,53.2,0
4.6,Veg,Fog,Box,4,Kothrud,29.9,1
1.8,Non-Veg,Storm,Plastic,5,Viman Nagar,58.8,1
1.2,Non-Veg,Storm,Plastic,3,Baner,82.7,0
2.3,Non-Veg,Rain,Box,2,Kothrud,59.7,0
4.0,Non-Veg,Storm,Paper,1,Koregaon Park,27.1,0
4.0,Veg,Fog,Box,2,Pimpri,75.4,0
3.5,Veg,Clear,Plastic,4,Hadapsar,79.2,1
2.2,Veg,Fog,Plastic,0,Hadapsar,27.8,1
1.5,Veg,Rain,Paper,5,Hadapsar,50.6,1
4.2,Veg,Storm,Paper,0,Hinjewadi,74.8,0
1.7,Non-Veg,Clear,Box,3,Viman Nagar,75.6,0
2.5,Non-Veg,Clear,Box,4,Swargate,30.5,1
4.7,Veg,Clear,Foil,0,Wakad,34.9,0
3.0,Veg,Storm,Paper,1,Viman Nagar,29.4,0
3.0,Non-Veg,Fog,Foil,3,Koregaon Park,34.3,0
2.7,Non-Veg,Clear,Plastic,4,Hinjewadi,79.8,1
2.9,Non-Veg,Fog,Foil,5,Pimpri,37.9,0
4.0,Veg,Fog,Foil,5,Baner,79.8,1
1.7,Non-Veg,Clear,Paper,5,Swargate,68.5,1
4.7,Veg,Fog,Foil,0,Shivaji Nagar,13.3,0
4.8,Non-Veg,Clear,Box,4,Viman Nagar,36.7,1
4.8,Non-Veg,Clear,Paper,2,Pimpri,72.8,1
4.2,Veg,Fog,Paper,4,Pimpri,34.5,1
1.2,Veg,Storm,Box,3,Koregaon Park,28.7,0
2.1,Non-Veg,Fog,Paper,5,Swargate,62.8,0
3.1,Veg,Storm,Paper,1,Koregaon Park,44.7,0
2.5,Non-Veg,Clear,Box,3,Kothrud,42.3,0
1.4,Veg,Rain,Box,2,Shivaji Nagar,65.2,1
1.7,Veg,Rain,Box,4,Kothrud,26.0,1
3.0,Non-Veg,Storm,Box,3,Wakad,58.5,0
4.6,Veg,Storm,Paper,2,Viman Nagar,50.6,0
3.9,Non-Veg,Storm,Paper,3,Pimpri,19.9,0
1.9,Non-Veg,Clear,Paper,2,Hinjewadi,80.1,1
2.0,Veg,Clear,Paper,2,Baner,46.7,1
4.7,Veg,Storm,Box,4,Shivaji Nagar,26.3,0
1.3,Veg,Clear,Paper,0,Shivaji Nagar,51.9,0
4.2,Non-Veg,Fog,Box,5,Hadapsar,77.4,1
2.8,Veg,Rain,Box,4,Swargate,37.2,0
2.8,Non-Veg,Rain,Plastic,0,Hadapsar,35.2,0
2.0,Veg,Storm,Box,4,Kothrud,31.4,1
4.6,Veg,Fog,Paper,2,Hinjewadi,85.5,1
2.9,Non-Veg,Storm,Box,3,Hadapsar,25.3,1
1.5,Non-Veg,Fog,Paper,5,Hadapsar,32.0,0
2.7,Non-Veg,Rain,Paper,2,Wakad,63.3,0
2.8,Non-Veg,Rain,Foil,0,Kothrud,33.3,0
4.6,Non-Veg,Storm,Paper,5,Kothrud,29.9,1
2.1,Veg,Clear,Paper,2,Hinjewadi,12.0,0
1.3,Veg,Rain,Plastic,2,Pimpri,53.6,0
4.9,Veg,Fog,Box,0,Baner,65.8,0
3.8,Non-Veg,Storm,Foil,0,Kothrud,72.6,0
3.2,Veg,Fog,Paper,4,Baner,59.2,0
1.5,Veg,Storm,Plastic,5,Viman Nagar,44.7,1
3.2,Veg,Storm,Paper,4,Viman Nagar,78.9,0
1.1,Non-Veg,Rain,Foil,0,Wakad,77.1,1
2.8,Veg,Rain,Paper,4,Shivaji Nagar,62.9,1
1.8,Veg,Clear,Box,0,Koregaon Park,67.8,1
1.3,Non-Veg,Rain,Foil,4,Koregaon Park,17.5,1
2.4,Veg,Clear,Foil,5,Swargate,25.0,1
2.7,Veg,Fog,Paper,2,Kothrud,18.3,0
3.3,Veg,Rain,Foil,3,Kothrud,80.0,1
3.3,Non-Veg,Fog,Paper,4,Shivaji Nagar,54.6,0
4.1,Non-Veg,Rain,Paper,4,Hinjewadi,68.6,1
3.8,Non-Veg,Storm,Box,3,Shivaji Nagar,20.7,0
2.3,Non-Veg,Rain,Foil,1,Koregaon Park,80.6,0
2.9,Non-Veg,Storm,Plastic,3,Pimpri,49.1,0
1.3,Veg,Rain,Foil,5,Pimpri,18.1,1
2.7,Non-Veg,Rain,Paper,3,Wakad,88.9,0
4.1,Non-Veg,Fog,Foil,4,Shivaji Nagar,67.3,1
1.2,Veg,Clear,Paper,2,Pimpri,33.4,0
2.1,Veg,Storm,Plastic,5,Wakad,28.6,1
1.3,Non-Veg,Rain,Box,0,Baner,43.1,1
2.4,Non-Veg,Fog,Box,4,Koregaon Park,56.7,0
4.6,Non-Veg,Fog,Foil,4,Hadapsar,17.3,0
2.6,Veg,Storm,Plastic,3,Baner,13.2,0
1.6,Veg,Rain,Paper,0,Kothrud,71.4,0
1.1,Veg,Fog,Box,2,Shivaji Nagar,15.8,0
2.5,Non-Veg,Storm,Paper,3,Wakad,82.0,0
2.4,Veg,Clear,Foil,4,Shivaji Nagar,89.2,1
2.0,Non-Veg,Fog,Plastic,4,Hadapsar,75.8,1
4.0,Veg,Storm,Box,2,Koregaon Park,52.9,0
4.2,Veg,Clear,Plastic,5,Viman Nagar,43.3,0
2.0,Non-Veg,Fog,Foil,0,Baner,33.5,0
4.7,Veg,Fog,Plastic,4,Koregaon Park,42.2,0
1.5,Non-Veg,Clear,Box,4,Hadapsar,50.5,1
3.8,Veg,Rain,Plastic,0,Kothrud,88.0,0
2.7,Non-Veg,Fog,Box,3,Viman Nagar,41.0,1
1.1,Non-Veg,Storm,Plastic,2,Hadapsar,20.6,1
3.7,Veg,Clear,Paper,5,Baner,78.3,1
2.9,Non-Veg,Rain,Box,4,Hadapsar,24.9,1
1.1,Veg,Fog,Box,4,Swargate,89.8,1
4.4,Veg,Rain,Foil,4,Shivaji Nagar,80.8,1
4.4,Non-Veg,Fog,Paper,4,Hinjewadi,73.3,0
4.7,Non-Veg,Rain,Plastic,1,Pimpri,58.1,0
4.2,Non-Veg,Fog,Plastic,2,Pimpri,25.2,0
2.6,Non-Veg,Fog,Box,0,Viman Nagar,17.4,0
3.6,Veg,Rain,Plastic,0,Kothrud,60.1,1
2.8,Non-Veg,Storm,Plastic,3,Swargate,44.0,0
2.0,Veg,Fog,Plastic,4,Hinjewadi,13.1,1
4.4,Non-Veg,Rain,Box,3,Hinjewadi,16.8,0
2.5,Veg,Clear,Box,0,Baner,45.8,0
4.9,Non-Veg,Storm,Plastic,0,Viman Nagar,79.3,0
2.0,Veg,Clear,Paper,0,Kothrud,40.3,1
3.2,Veg,Rain,Foil,1,Pimpri,39.4,0
4.5,Non-Veg,Clear,Plastic,1,Viman Nagar,57.2,0
1.2,Veg,Fog,Paper,5,Shivaji Nagar,30.1,1
2.6,Veg,Clear,Foil,1,Kothrud,22.5,0
1.3,Non-Veg,Rain,Box,0,Wakad,50.6,1
2.5,Veg,Fog,Plastic,4,Wakad,10.2,0
3.5,Veg,Clear,Paper,4,Kothrud,36.8,0
1.8,Veg,Fog,Paper,1,Kothrud,15.4,1
3.9,Non-Veg,Storm,Foil,4,Shivaji Nagar,12.8,0
2.6,Non-Veg,Storm,Paper,2,Wakad,15.7,0
2.5,Veg,Rain,Box,4,Hinjewadi,65.9,0
1.9,Veg,Storm,Foil,2,Hinjewadi,78.8,1
1.2,Non-Veg,Storm,Paper,2,Swargate,66.6,0
3.8,Veg,Clear,Foil,5,Hadapsar,18.7,0
2.5,Non-Veg,Fog,Box,1,Baner,88.3,0
5.0,Non-Veg,Clear,Paper,3,Viman Nagar,32.3,0
3.6,Non-Veg,Rain,Box,5,Shivaji Nagar,30.6,0
