driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,delivery_duration,complaint
1.7,Pizza,15.3,Clear,Foil,5,Hinjewadi,72.6,1
1.7,South Indian,11.81,Clear,Foil,0,Koregaon Park,65.8,1
3.1,Burger,15.8,Fog,Foil,0,Baner,88.8,0
1.7,South Indian,11.81,Clear,Foil,0,Koregaon Park,65.8,1
4.2,Chinese,13.52,Fog,Plastic,5,Wakad,35.8,0
2.0,Pizza,10.76,Clear,Box,3,Pimpri,52.2,1
2.5,Indian,7.54,Storm,Foil,5,Viman Nagar,39.6,0
2.6,Burger,18.64,Storm,Plastic,1,Pimpri,81.7,0
3.0,Burger,8.8,Clear,Box,1,Hadapsar,22.8,0
4.1,Indian,2.71,Clear,Plastic,2,Hadapsar,32.8,0
1.9,Chinese,13.76,Rain,Paper,1,Viman Nagar,10.5,0
4.9,Chinese,8.4,Fog,Foil,0,Hadapsar,60.8,0
1.4,Chinese,17.42,Fog,Foil,1,Kothrud,27.2,0
2.3,Indian,6.05,Storm,Plastic,5,Shivaji Nagar,62.7,1
3.9,Burger,2.34,Clear,Foil,2,Viman Nagar,58.8,0
1.4,Biryani,8.69,Storm,Plastic,4,Baner,47.7,1
4.5,Burger,17.45,Fog,Box,1,Koregaon Park,40.7,0
1.8,Chinese,7.99,Clear,Box,1,Koregaon Park,57.2,1
1.9,South Indian,1.08,Rain,Box,2,Swargate,27.3,1
2.4,Chinese,9.97,Clear,Plastic,1,Hinjewadi,44.4,0
4.2,Pizza,14.2,Fog,Foil,2,Baner,52.2,0
4.4,Indian,19.04,Rain,Plastic,1,Swargate,46.0,0
1.7,Indian,11.33,Clear,Box,3,Pimpri,50.6,0
2.8,Burger,5.73,Clear,Box,4,Koregaon Park,46.9,0
4.7,Pizza,15.13,Fog,Plastic,4,Koregaon Park,42.2,0
1.9,Biryani,6.63,Rain,Box,2,Pimpri,73.9,1
1.3,Indian,16.47,Clear,Box,3,Viman Nagar,38.9,0
2.8,Burger,19.3,Clear,Plastic,2,Kothrud,39.0,0
4.0,Indian,9.92,Storm,Paper,4,Hadapsar,85.7,0
4.9,South Indian,18.77,Rain,Foil,5,Kothrud,87.2,0
3.4,Pizza,17.1,Clear,Paper,0,Hinjewadi,50.6,1
3.2,Burger,3.7,Rain,Foil,2,Hadapsar,81.9,0
1.1,Chinese,10.91,Storm,Box,4,Baner,46.6,1
2.1,Indian,8.51,Rain,Foil,0,Pimpri,44.5,1
1.0,Indian,17.75,Fog,Plastic,3,Baner,53.7,0
3.0,Chinese,12.98,Clear,Paper,5,Koregaon Park,28.6,0
4.2,Burger,12.14,Clear,Paper,3,Viman Nagar,23.5,0
3.8,Chinese,6.36,Rain,Plastic,4,Baner,40.6,1
2.6,Chinese,11.46,Clear,Box,0,Hinjewadi,57.9,0
4.2,Indian,7.73,Clear,Foil,5,Kothrud,59.5,0
3.2,Pizza,2.22,Storm,Box,5,Koregaon Park,57.3,0
4.8,Pizza,11.45,Clear,Plastic,5,Swargate,21.4,0
1.1,Biryani,2.39,Clear,Plastic,0,Koregaon Park,40.2,1
1.8,South Indian,8.64,Fog,Plastic,1,Kothrud,49.4,0
1.4,Pizza,4.79,Clear,Paper,3,Hinjewadi,54.4,1
1.9,South Indian,1.08,Rain,Box,2,Swargate,27.3,1
1.2,Chinese,11.45,Fog,Box,2,Pimpri,80.0,1
4.6,Biryani,5.51,Storm,Paper,0,Kothrud,30.3,1
3.9,South Indian,13.33,Fog,Plastic,5,Kothrud,76.5,1
4.0,Indian,11.78,Rain,Foil,5,Shivaji Nagar,88.2,0
3.0,Pizza,16.31,Clear,Box,4,Hinjewadi,61.3,0
2.9,Burger,4.99,Rain,Foil,4,Hadapsar,17.1,0
4.9,Indian,15.86,Clear,Plastic,0,Hinjewadi,10.5,0
3.9,Chinese,4.45,Rain,Foil,4,Hadapsar,32.7,1
1.8,Chinese,6.33,Clear,Box,3,Koregaon Park,15.4,0
4.5,Biryani,15.28,Rain,Paper,5,Hinjewadi,42.8,0
2.1,Burger,0.7,Rain,Plastic,5,Baner,26.2,1
3.0,Pizza,7.21,Storm,Box,5,Baner,15.7,0
1.6,Biryani,11.49,Rain,Box,3,Kothrud,83.7,1
1.5,Indian,5.17,Rain,Foil,4,Hadapsar,73.9,1
2.1,Biryani,7.21,Rain,Box,4,Koregaon Park,40.6,1
2.6,Indian,3.66,Fog,Paper,1,Pimpri,62.3,0
2.5,Chinese,11.61,Storm,Box,5,Viman Nagar,37.5,0
1.6,Burger,14.85,Storm,Plastic,4,Pimpri,73.2,1
2.2,Chinese,16.7,Clear,Plastic,0,Viman Nagar,10.2,1
2.0,Burger,6.58,Storm,Plastic,5,Baner,55.2,1
3.1,Chinese,11.15,Clear,Box,4,Wakad,83.2,0
4.8,Biryani,13.56,Storm,Box,3,Kothrud,78.5,0
3.6,Burger,14.84,Clear,Box,1,Shivaji Nagar,16.3,0
2.2,Pizza,12.6,Fog,Foil,2,Swargate,22.1,0
3.2,Biryani,10.24,Storm,Box,0,Pimpri,58.3,0
3.0,Pizza,14.52,Clear,Plastic,3,Pimpri,31.0,0
2.4,Chinese,10.17,Rain,Foil,2,Wakad,64.2,0
2.6,Pizza,4.09,Fog,Plastic,0,Baner,77.5,1
4.3,South Indian,18.06,Fog,Foil,4,Swargate,73.7,0
2.4,Biryani,14.3,Fog,Foil,5,Baner,43.8,0
4.5,South Indian,2.03,Storm,Plastic,1,Baner,65.1,0
4.4,South Indian,5.95,Fog,Paper,4,Baner,88.2,1
2.3,Indian,17.65,Storm,Box,3,Baner,74.3,0
3.4,South Indian,17.41,Fog,Box,1,Swargate,67.4,0
2.1,Indian,8.51,Rain,Foil,0,Pimpri,44.5,1
2.7,Chinese,11.48,Rain,Plastic,5,Kothrud,22.3,1
5.0,Pizza,8.55,Storm,Box,0,Kothrud,81.1,1
3.9,South Indian,7.11,Clear,Box,3,Swargate,76.8,1
2.2,South Indian,4.46,Rain,Box,1,Baner,42.9,1
1.6,South Indian,9.63,Storm,Box,4,Baner,78.2,1
1.0,Biryani,10.44,Storm,Foil,5,Viman Nagar,55.8,1
3.6,Indian,0.68,Rain,Foil,5,Shivaji Nagar,47.2,0
4.9,Chinese,10.96,Clear,Foil,1,Hinjewadi,43.0,0
4.1,Indian,19.39,Storm,Paper,1,Hinjewadi,87.7,0
2.9,Biryani,1.14,Rain,Plastic,3,Kothrud,14.0,0
4.3,Biryani,11.14,Fog,Paper,3,Hadapsar,40.7,1
4.9,South Indian,18.42,Rain,Foil,0,Viman Nagar,21.4,0
1.3,Indian,18.84,Rain,Foil,0,Hinjewadi,21.9,1
4.3,Pizza,9.12,Clear,Plastic,0,Swargate,23.8,0
1.8,Chinese,7.85,Storm,Plastic,0,Kothrud,53.1,1
1.7,Pizza,16.95,Rain,Foil,5,Swargate,13.0,1
3.9,Indian,12.27,Fog,Paper,0,Swargate,79.9,1
1.2,Indian,14.43,Storm,Box,3,Koregaon Park,28.7,0
1.2,South Indian,2.87,Rain,Paper,5,Viman Nagar,30.8,0
3.2,Pizza,13.98,Rain,Foil,2,Pimpri,74.3,1
4.3,Pizza,2.05,Fog,Box,1,Hinjewadi,48.7,0
2.2,Biryani,2.94,Fog,Foil,2,Hadapsar,13.8,0
4.6,Burger,0.9,Rain,Foil,1,Hinjewadi,52.6,0
3.8,Indian,16.03,Clear,Foil,2,Kothrud,18.6,1
3.7,Pizza,13.1,Storm,Plastic,3,Wakad,71.0,0
1.4,Chinese,11.13,Rain,Paper,1,Viman Nagar,24.5,0
2.2,Chinese,13.82,Clear,Box,4,Swargate,40.4,1
5.0,Indian,12.67,Fog,Box,1,Hadapsar,78.6,1
2.2,Burger,19.47,Fog,Plastic,0,Hinjewadi,51.8,0
5.0,Biryani,9.74,Fog,Plastic,3,Hadapsar,59.8,0
1.7,South Indian,19.97,Storm,Plastic,4,Shivaji Nagar,71.5,0
1.6,Burger,7.82,Fog,Box,4,Shivaji Nagar,43.3,1
3.8,South Indian,2.95,Fog,Box,5,Viman Nagar,81.0,1
2.1,Indian,3.34,Storm,Paper,3,Hadapsar,67.2,0
2.0,Chinese,16.8,Rain,Plastic,5,Wakad,53.8,1
1.5,South Indian,2.46,Storm,Plastic,4,Shivaji Nagar,46.4,0
3.0,Indian,10.8,Storm,Box,2,Swargate,86.4,0
3.8,Pizza,16.85,Rain,Paper,3,Swargate,32.1,0
1.0,Indian,1.38,Clear,Plastic,3,Hinjewadi,64.0,0
1.1,Indian,2.04,Clear,Box,4,Koregaon Park,20.6,1
2.0,Biryani,16.5,Storm,Box,2,Hadapsar,68.1,1
3.7,South Indian,16.34,Storm,Paper,2,Hadapsar,54.8,0
2.5,Indian,7.03,Fog,Box,3,Hadapsar,59.4,0
3.2,Pizza,7.78,Clear,Box,1,Hinjewadi,27.8,0
1.6,Chinese,14.28,Clear,Box,0,Koregaon Park,19.2,0
1.7,Chinese,11.99,Clear,Plastic,0,Viman Nagar,41.7,0
2.6,South Indian,4.86,Rain,Foil,1,Kothrud,23.9,0
4.0,Pizza,2.85,Rain,Paper,4,Shivaji Nagar,55.4,1
4.4,Pizza,2.77,Rain,Foil,2,Swargate,69.9,0
1.2,Indian,6.68,Clear,Paper,2,Wakad,77.4,1
4.6,South Indian,15.37,Rain,Paper,5,Hinjewadi,65.8,1
4.9,Burger,2.51,Clear,Box,1,Pimpri,26.7,0
3.2,South Indian,15.56,Clear,Foil,3,Wakad,10.7,0
2.7,Pizza,11.85,Rain,Plastic,2,Viman Nagar,75.6,0
5.0,South Indian,11.55,Storm,Paper,5,Shivaji Nagar,32.0,0
3.9,Biryani,7.66,Fog,Paper,2,Swargate,44.7,0
4.1,Biryani,1.54,Storm,Paper,1,Shivaji Nagar,57.1,0
1.9,Indian,18.94,Rain,Foil,0,Hadapsar,73.4,1
3.4,Pizza,1.35,Clear,Paper,4,Hinjewadi,75.2,1
2.1,Chinese,8.13,Clear,Plastic,0,Hinjewadi,51.8,1
1.6,Burger,16.05,Fog,Plastic,4,Wakad,29.3,1
2.2,Pizza,8.58,Storm,Paper,3,Swargate,50.9,0
1.3,Chinese,13.64,Rain,Foil,4,Koregaon Park,56.2,0
2.3,Pizza,1.97,Clear,Paper,5,Hinjewadi,85.7,1
2.0,South Indian,6.19,Clear,Box,5,Koregaon Park,85.3,1
3.2,Biryani,1.33,Storm,Plastic,1,Viman Nagar,88.2,0
2.5,Chinese,3.28,Rain,Paper,0,Hadapsar,53.6,0
1.8,South Indian,2.63,Rain,Paper,0,Hadapsar,30.5,1
2.6,Chinese,4.01,Storm,Paper,3,Hadapsar,88.2,1
3.8,Biryani,18.35,Fog,Foil,3,Wakad,12.6,1
2.4,Pizza,6.72,Rain,Paper,0,Kothrud,37.6,1
4.8,South Indian,8.17,Clear,Plastic,0,Hinjewadi,56.3,0
2.6,Chinese,16.74,Storm,Box,3,Swargate,15.1,0
2.6,Indian,15.62,Rain,Paper,3,Koregaon Park,39.0,0
3.4,Chinese,12.73,Fog,Plastic,4,Swargate,32.3,0
1.5,Burger,5.45,Clear,Box,4,Hinjewadi,59.0,1
4.2,Burger,5.15,Storm,Paper,4,Hadapsar,25.2,0
1.0,Pizza,4.28,Rain,Paper,3,Viman Nagar,54.0,0
4.0,Biryani,15.56,Clear,Paper,2,Kothrud,80.0,1
1.3,Chinese,9.78,Rain,Paper,0,Viman Nagar,24.2,0
2.2,Chinese,0.6,Clear,Paper,2,Baner,19.9,1
2.9,Indian,13.07,Storm,Box,3,Kothrud,30.7,0
1.2,Biryani,4.32,Clear,Plastic,4,Shivaji Nagar,56.2,1
3.3,Biryani,14.37,Storm,Box,2,Viman Nagar,14.7,0
4.4,South Indian,12.98,Fog,Plastic,0,Wakad,85.9,0
3.7,Pizza,2.8,Rain,Plastic,5,Shivaji Nagar,45.8,1
1.5,South Indian,7.67,Rain,Plastic,4,Pimpri,55.4,0
3.5,Chinese,18.81,Clear,Box,3,Swargate,30.2,0
4.5,South Indian,10.41,Fog,Plastic,0,Wakad,35.7,0
3.8,Indian,2.96,Storm,Paper,1,Shivaji Nagar,74.5,0
3.0,South Indian,4.52,Fog,Box,3,Viman Nagar,88.4,1
4.9,Chinese,1.27,Rain,Box,1,Hinjewadi,67.9,1
1.2,Chinese,12.9,Fog,Paper,5,Wakad,10.1,1
1.9,South Indian,12.43,Storm,Plastic,0,Kothrud,78.3,0
2.5,Chinese,3.84,Fog,Paper,2,Shivaji Nagar,36.8,0
4.3,Biryani,12.31,Fog,Box,4,Koregaon Park,22.7,0
4.0,Biryani,19.33,Storm,Box,3,Wakad,13.7,0
1.8,Burger,3.63,Rain,Paper,5,Hinjewadi,86.3,1
3.5,Pizza,7.18,Clear,Foil,0,Viman Nagar,67.5,0
3.9,Burger,19.93,Rain,Foil,1,Kothrud,83.1,1
2.6,Chinese,17.42,Clear,Foil,5,Wakad,59.4,1
2.4,Chinese,16.56,Clear,Paper,4,Swargate,73.6,1
2.0,Burger,6.16,Fog,Box,4,Kothrud,38.3,0
3.3,Pizza,5.82,Rain,Paper,5,Viman Nagar,58.0,1
4.5,Biryani,15.28,Rain,Paper,5,Hinjewadi,42.8,0
4.5,South Indian,12.38,Clear,Box,5,Baner,80.7,0
3.3,Indian,16.47,Storm,Plastic,2,Viman Nagar,83.0,0
2.4,South Indian,9.51,Storm,Foil,1,Pimpri,16.5,0
1.4,Burger,6.92,Storm,Foil,2,Shivaji Nagar,66.0,0
2.0,South Indian,0.82,Storm,Box,0,Swargate,61.0,1
1.1,Chinese,16.22,Clear,Box,2,Wakad,12.7,0
4.4,Chinese,8.09,Rain,Plastic,2,Hadapsar,48.7,0
1.2,Biryani,16.92,Fog,Box,1,Viman Nagar,32.8,1
2.1,Biryani,7.21,Storm,Paper,4,Viman Nagar,89.2,1
1.5,Pizza,17.61,Clear,Paper,5,Shivaji Nagar,41.8,1
1.4,Pizza,10.36,Fog,Paper,4,Baner,17.4,1
1.0,Pizza,7.04,Storm,Paper,2,Pimpri,79.7,1
1.5,Chinese,0.69,Rain,Box,4,Swargate,48.3,0
1.9,Chinese,4.8,Fog,Paper,4,Shivaji Nagar,43.7,1
2.9,Burger,19.27,Storm,Paper,5,Kothrud,68.6,0
1.9,South Indian,18.5,Rain,Foil,1,Hinjewadi,58.9,1
3.9,Biryani,2.67,Storm,Paper,3,Pimpri,19.9,0
4.8,Pizza,19.82,Clear,Paper,1,Swargate,87.6,0
1.4,Pizza,12.08,Fog,Foil,4,Swargate,41.7,0
1.1,Indian,2.04,Clear,Box,4,Koregaon Park,20.6,1
4.9,Biryani,4.9,Rain,Plastic,0,Viman Nagar,19.2,0
3.8,Pizza,7.17,Rain,Box,5,Shivaji Nagar,29.9,0
4.3,South Indian,6.66,Storm,Foil,2,Koregaon Park,20.3,0
4.1,Chinese,4.14,Fog,Foil,4,Kothrud,56.9,1
3.0,Pizza,2.83,Fog,Box,4,Wakad,22.5,1
1.8,Pizza,18.74,Storm,Plastic,0,Shivaji Nagar,41.4,1
1.8,South Indian,16.83,Storm,Paper,5,Baner,16.8,0
3.1,Burger,4.27,Fog,Box,2,Baner,84.0,1
3.6,Chinese,19.94,Rain,Foil,4,Pimpri,81.2,0
3.8,Pizza,11.78,Fog,Box,0,Hadapsar,89.8,1
2.2,Pizza,12.26,Fog,Foil,0,Hadapsar,45.3,1
4.3,Pizza,18.45,Fog,Plastic,3,Baner,22.9,0
4.2,Biryani,0.69,Clear,Plastic,5,Wakad,67.4,1
3.3,Indian,4.44,Storm,Box,4,Swargate,66.4,1
2.3,Burger,12.32,Fog,Paper,2,Shivaji Nagar,39.4,0
3.5,Indian,16.96,Clear,Box,1,Baner,87.5,0
2.2,Biryani,10.47,Fog,Foil,5,Pimpri,45.3,1
1.5,Biryani,14.67,Rain,Paper,3,Viman Nagar,48.4,1
2.3,Pizza,5.68,Clear,Plastic,1,Koregaon Park,33.8,1
1.4,Biryani,6.25,Storm,Plastic,3,Shivaji Nagar,15.3,0
2.6,Chinese,6.29,Fog,Box,3,Wakad,39.7,1
1.9,Chinese,8.14,Rain,Plastic,3,Swargate,38.7,0
3.4,Chinese,18.63,Storm,Plastic,1,Hadapsar,70.3,1
4.8,Burger,4.4,Clear,Paper,1,Wakad,80.3,0
3.7,Chinese,10.58,Clear,Box,3,Hadapsar,84.2,0
4.4,Biryani,8.08,Storm,Box,5,Hinjewadi,21.7,0
1.1,Indian,4.83,Storm,Foil,4,Kothrud,79.8,1
4.0,Burger,17.08,Storm,Foil,3,Swargate,13.6,0
3.4,Biryani,14.11,Storm,Paper,1,Hadapsar,69.2,1
4.8,South Indian,14.13,Fog,Plastic,3,Swargate,69.1,0
2.4,Chinese,12.42,Storm,Foil,0,Wakad,21.3,1
1.3,Pizza,15.56,Rain,Foil,3,Pimpri,88.9,0
1.7,Burger,5.26,Clear,Foil,2,Koregaon Park,40.5,0
2.5,Chinese,19.39,Clear,Foil,0,Koregaon Park,71.8,0
3.1,Pizza,19.15,Fog,Foil,5,Pimpri,90.0,1
1.1,South Indian,2.16,Clear,Box,4,Wakad,65.5,1
1.7,Chinese,19.65,Clear,Box,1,Koregaon Park,22.5,0
4.5,Chinese,16.41,Clear,Foil,2,Wakad,80.5,0
3.0,South Indian,2.97,Clear,Plastic,5,Baner,40.8,0
1.2,Burger,0.98,Storm,Foil,1,Hadapsar,16.0,0
4.9,Biryani,11.94,Storm,Paper,1,Hadapsar,11.9,1
2.7,Chinese,3.27,Storm,Plastic,1,Koregaon Park,74.2,0
1.2,Pizza,3.79,Storm,Box,2,Hinjewadi,90.0,1
3.9,South Indian,16.34,Storm,Paper,1,Koregaon Park,71.2,1
1.1,Chinese,3.77,Clear,Plastic,5,Swargate,22.3,0
4.5,Chinese,18.12,Rain,Box,2,Baner,27.2,0
1.3,Indian,13.74,Rain,Plastic,0,Wakad,55.1,0
1.6,Chinese,4.72,Fog,Box,5,Hinjewadi,41.1,0
2.3,Biryani,9.25,Clear,Paper,1,Swargate,74.6,0
1.0,Indian,8.48,Fog,Box,3,Swargate,32.3,0
4.2,Chinese,13.73,Fog,Box,0,Koregaon Park,23.2,0
1.2,Burger,9.9,Rain,Foil,2,Kothrud,61.3,1
1.4,Burger,13.34,Fog,Foil,3,Viman Nagar,50.2,0
3.6,South Indian,19.24,Storm,Box,5,Wakad,53.3,1
1.2,Indian,14.27,Rain,Box,1,Hinjewadi,78.0,0
1.4,Indian,19.68,Rain,Paper,1,Viman Nagar,70.8,0
1.5,Pizza,15.77,Storm,Paper,0,Swargate,33.8,0
2.8,Biryani,5.33,Storm,Box,0,Hadapsar,29.1,0
2.2,Pizza,8.58,Storm,Paper,3,Swargate,50.9,0
2.4,Burger,10.04,Clear,Box,1,Swargate,12.1,0
2.0,Pizza,6.87,Fog,Paper,3,Pimpri,33.7,0
1.2,Burger,2.09,Clear,Box,2,Koregaon Park,69.9,1
2.3,Indian,9.32,Rain,Box,3,Swargate,84.1,1
2.6,Chinese,11.95,Fog,Plastic,5,Koregaon Park,43.2,0
2.1,Burger,0.56,Storm,Paper,2,Swargate,57.2,0
2.2,Biryani,4.11,Clear,Paper,5,Swargate,69.2,1
2.4,Biryani,5.56,Fog,Paper,0,Shivaji Nagar,87.4,1
2.9,South Indian,11.16,Clear,Foil,5,Koregaon Park,70.0,0
3.6,Biryani,3.84,Storm,Plastic,4,Wakad,19.5,1
4.9,South Indian,14.42,Storm,Box,5,Koregaon Park,47.2,1
3.0,Burger,11.46,Clear,Paper,5,Viman Nagar,18.8,1
2.9,Pizza,4.49,Fog,Foil,2,Kothrud,25.4,0
2.6,Pizza,13.47,Clear,Box,5,Hinjewadi,48.8,1
4.8,South Indian,11.93,Fog,Plastic,1,Wakad,59.4,0
2.7,Chinese,8.78,Fog,Box,2,Kothrud,24.5,0
2.9,Pizza,12.09,Clear,Foil,0,Shivaji Nagar,26.2,0
2.4,Burger,1.71,Storm,Paper,0,Wakad,69.6,0
1.1,Chinese,17.45,Storm,Plastic,2,Hadapsar,20.6,1
2.5,Biryani,16.23,Storm,Plastic,4,Kothrud,39.3,0
1.2,South Indian,11.71,Rain,Foil,4,Swargate,30.9,1
3.5,Pizza,16.46,Storm,Foil,3,Shivaji Nagar,24.7,0
2.7,Indian,16.01,Clear,Box,1,Wakad,37.5,0
1.2,Chinese,1.53,Storm,Plastic,5,Baner,16.4,1
4.1,Pizza,2.62,Storm,Paper,1,Shivaji Nagar,78.9,0
3.8,South Indian,19.45,Fog,Plastic,5,Hinjewadi,20.0,0
4.2,Indian,6.59,Rain,Box,1,Viman Nagar,26.3,1
2.4,Chinese,4.66,Storm,Paper,4,Pimpri,38.3,0
1.2,Pizza,12.5,Fog,Paper,0,Hadapsar,46.9,0
1.7,Chinese,11.99,Clear,Plastic,0,Viman Nagar,41.7,0
2.2,Pizza,19.87,Fog,Plastic,2,Swargate,13.6,0
4.7,Burger,14.67,Fog,Plastic,4,Kothrud,57.0,0
4.2,Indian,8.54,Rain,Foil,1,Hadapsar,67.7,0
1.3,South Indian,5.33,Fog,Foil,0,Hadapsar,20.8,1
4.1,Pizza,1.13,Clear,Paper,4,Kothrud,35.5,0
5.0,Pizza,8.55,Storm,Box,0,Kothrud,81.1,1
2.1,Chinese,3.16,Fog,Box,3,Shivaji Nagar,61.4,0
1.4,South Indian,2.52,Storm,Plastic,2,Shivaji Nagar,55.4,0
4.6,Biryani,8.97,Rain,Foil,0,Shivaji Nagar,82.0,1
3.8,Indian,2.32,Rain,Box,0,Viman Nagar,46.9,0
3.9,Chinese,2.1,Fog,Foil,2,Hadapsar,16.0,0
4.7,Burger,6.86,Storm,Box,2,Kothrud,76.3,1
3.5,Indian,9.16,Clear,Foil,0,Pimpri,76.6,0
2.4,South Indian,9.51,Storm,Foil,1,Pimpri,16.5,0
2.2,Chinese,19.8,Rain,Paper,3,Kothrud,65.0,1
4.2,Burger,2.37,Clear,Plastic,1,Hinjewadi,24.6,0
4.8,Chinese,14.61,Storm,Box,5,Viman Nagar,75.9,0
4.1,Burger,2.2,Storm,Box,2,Baner,23.0,0
2.4,Pizza,15.39,Rain,Box,2,Kothrud,61.0,1
3.4,South Indian,14.25,Clear,Paper,0,Kothrud,55.2,0
2.4,South Indian,11.12,Clear,Foil,5,Swargate,25.0,1
3.2,Indian,13.01,Rain,Foil,1,Wakad,84.0,0
4.6,Burger,9.04,Clear,Plastic,4,Kothrud,87.3,1
1.0,Burger,1.49,Fog,Paper,4,Kothrud,53.4,0
1.2,South Indian,0.98,Rain,Plastic,0,Viman Nagar,88.3,1
4.6,Pizza,2.34,Clear,Foil,1,Wakad,43.0,0
2.6,Indian,17.77,Clear,Plastic,1,Viman Nagar,20.0,0
2.8,Burger,1.28,Rain,Plastic,1,Viman Nagar,55.4,0
2.8,Chinese,9.8,Fog,Foil,0,Hadapsar,39.8,0
1.4,Biryani,14.42,Rain,Box,0,Hinjewadi,22.6,0
4.4,Burger,0.72,Rain,Plastic,4,Viman Nagar,38.1,0
3.7,South Indian,9.4,Rain,Box,3,Swargate,68.2,0
3.0,Burger,1.91,Rain,Foil,4,Shivaji Nagar,63.6,1
1.2,Pizza,12.57,Rain,Foil,5,Hinjewadi,63.9,1
2.1,Chinese,3.39,Storm,Foil,1,Kothrud,44.8,1
4.1,Biryani,13.04,Storm,Paper,4,Wakad,15.6,0
4.4,South Indian,14.13,Storm,Plastic,5,Viman Nagar,80.7,1
2.3,Chinese,7.88,Rain,Foil,3,Kothrud,26.7,1
4.3,Chinese,13.86,Rain,Foil,4,Swargate,12.6,1
4.8,Pizza,7.85,Fog,Plastic,1,Hinjewadi,40.4,1
1.3,South Indian,12.93,Rain,Box,1,Hadapsar,38.0,0
2.3,Chinese,10.55,Rain,Paper,5,Kothrud,57.9,0
1.6,Indian,5.33,Storm,Foil,3,Hinjewadi,88.6,1
2.6,South Indian,8.85,Storm,Foil,0,Hadapsar,70.1,1
1.5,Indian,1.85,Clear,Foil,0,Hadapsar,39.9,0
1.9,Indian,10.86,Clear,Box,5,Hadapsar,51.2,1
2.9,Indian,8.96,Storm,Box,3,Pimpri,68.5,0
2.0,Chinese,6.58,Rain,Foil,3,Hinjewadi,56.1,1
2.9,South Indian,3.53,Fog,Foil,0,Swargate,53.0,0
4.8,Biryani,3.35,Clear,Foil,5,Koregaon Park,60.2,1
1.6,South Indian,7.01,Clear,Plastic,2,Pimpri,43.7,0
1.1,Chinese,17.84,Storm,Paper,3,Shivaji Nagar,20.0,0
1.7,Biryani,2.56,Clear,Plastic,5,Shivaji Nagar,38.1,1
4.9,Pizza,16.96,Fog,Box,0,Hadapsar,56.5,0
4.9,South Indian,1.45,Rain,Box,0,Pimpri,29.8,0
3.0,South Indian,8.54,Clear,Paper,1,Kothrud,18.8,1
1.4,South Indian,11.49,Storm,Foil,0,Shivaji Nagar,78.9,0
3.8,Biryani,13.75,Storm,Paper,2,Swargate,17.2,0
2.4,Pizza,16.91,Fog,Paper,2,Hinjewadi,28.3,0
3.4,Indian,4.8,Rain,Paper,4,Baner,13.2,0
3.4,Burger,2.15,Fog,Box,2,Hadapsar,34.0,0
2.5,Indian,4.4,Clear,Foil,1,Kothrud,34.7,1
2.6,Biryani,15.38,Clear,Box,3,Shivaji Nagar,63.9,0
2.6,Pizza,5.69,Clear,Foil,4,Swargate,17.7,0
1.0,South Indian,2.66,Clear,Box,4,Pimpri,82.1,1
2.6,South Indian,6.88,Fog,Paper,0,Hadapsar,35.3,0
3.1,Indian,13.32,Storm,Plastic,0,Pimpri,34.8,0
2.2,South Indian,3.1,Fog,Paper,3,Pimpri,25.8,1
1.6,Pizza,12.78,Rain,Box,1,Koregaon Park,43.6,1
3.8,South Indian,10.15,Fog,Plastic,4,Baner,42.3,0
3.1,Burger,10.23,Rain,Foil,1,Viman Nagar,22.3,0
2.7,Indian,4.59,Storm,Plastic,5,Wakad,22.9,1
3.9,Burger,1.6,Rain,Paper,4,Swargate,52.0,1
4.4,Biryani,1.94,Fog,Plastic,3,Kothrud,48.4,0
1.7,Chinese,15.46,Clear,Box,1,Kothrud,89.2,1
3.0,Biryani,4.73,Clear,Paper,0,Shivaji Nagar,53.5,0
2.5,Pizza,9.8,Clear,Paper,4,Hadapsar,30.7,0
2.7,Chinese,18.45,Fog,Box,3,Viman Nagar,41.0,1
1.7,Biryani,9.56,Rain,Paper,4,Wakad,72.5,1
3.6,Pizza,19.71,Clear,Foil,4,Hadapsar,14.8,1
2.6,Biryani,17.56,Rain,Foil,5,Shivaji Nagar,37.6,1
1.8,Pizza,5.11,Clear,Plastic,0,Pimpri,72.5,1
1.3,Biryani,5.88,Clear,Plastic,4,Hadapsar,44.3,1
3.6,Pizza,12.89,Rain,Box,2,Hadapsar,31.2,0
3.8,Biryani,4.41,Storm,Plastic,1,Hinjewadi,66.3,1
2.2,Indian,19.43,Storm,Box,4,Baner,37.4,1
5.0,Chinese,8.63,Storm,Paper,4,Wakad,39.8,0
1.9,Chinese,7.0,Clear,Plastic,0,Hinjewadi,44.2,0
4.9,Burger,3.37,Clear,Plastic,5,Baner,31.5,1
1.3,Biryani,15.32,Clear,Plastic,5,Hadapsar,73.1,1
3.8,South Indian,1.69,Fog,Foil,5,Wakad,11.4,0
3.2,Chinese,3.52,Fog,Box,0,Hinjewadi,36.6,0
1.3,South Indian,15.31,Fog,Foil,5,Kothrud,78.4,0
5.0,Chinese,12.71,Rain,Box,2,Kothrud,65.6,1
1.6,Chinese,12.64,Clear,Foil,4,Kothrud,65.5,1
3.7,Chinese,12.01,Clear,Box,5,Shivaji Nagar,55.0,0
2.2,Chinese,10.92,Fog,Box,0,Baner,32.6,0
2.3,Burger,1.32,Storm,Box,2,Pimpri,79.3,0
4.3,Pizza,7.58,Rain,Foil,4,Kothrud,75.5,0
